age,job,marital,education,default,balance,housing,loan,month,duration,campaign,previous,poutcome,y
28,8,2,1,0,153,0,0,5,1124,2,0,3,1
26,1,1,1,0,2770,1,0,8,141,1,0,3,0
58,4,1,1,0,139,0,0,8,188,1,2,1,0
29,4,2,2,0,21,1,0,8,107,4,3,0,0
48,9,1,1,0,178,1,0,6,320,4,0,3,0
35,1,1,1,0,444,1,0,0,244,3,0,3,0
26,7,2,1,0,209,1,0,5,319,2,0,3,0
49,1,1,3,0,3096,0,0,6,147,2,0,3,0
34,0,1,1,0,5320,0,0,7,114,6,5,1,0
32,7,1,1,0,4885,1,1,9,400,2,0,3,0
31,0,1,1,0,0,1,1,9,79,3,0,3,0
48,10,1,0,0,5462,0,0,6,29,4,0,3,0
40,1,1,1,0,6767,1,0,9,97,2,0,3,0
42,9,0,1,0,2974,1,0,8,187,5,0,3,0
48,9,1,1,0,427,0,0,8,201,1,0,3,0
38,7,1,1,0,8876,0,0,3,280,1,1,0,0
53,4,1,2,0,146,0,0,8,150,1,0,3,0
59,5,0,1,0,319,0,0,5,129,1,0,3,0
28,10,2,1,0,304,0,0,6,516,1,0,3,0
41,1,1,0,0,389,1,0,6,127,2,0,3,0
50,4,2,0,0,766,0,0,6,174,2,0,3,0
31,0,1,1,0,0,1,0,5,82,5,0,3,0
30,9,2,1,0,3107,1,0,6,1516,2,0,3,0
59,0,0,1,0,174,1,0,8,204,1,0,3,0
33,9,0,1,1,-305,0,1,8,109,1,0,3,0
35,6,1,1,0,670,0,0,5,378,1,0,3,0
30,4,2,2,0,6164,1,0,8,152,11,0,3,0
71,5,1,1,0,2850,0,0,3,185,1,0,3,1
30,7,2,0,0,79,1,0,8,317,1,0,3,0
24,7,1,1,1,110,1,0,8,27,1,0,3,0
34,9,2,1,0,5039,0,0,9,205,6,0,3,0
34,1,1,1,0,360,1,0,9,46,1,2,0,0
52,0,1,1,0,199,0,0,4,978,2,1,1,0
33,6,2,1,0,238,1,1,3,45,5,0,3,0
38,1,1,1,0,5092,1,0,6,145,6,0,3,0
41,0,0,1,0,1088,1,0,4,138,1,0,3,0
42,4,0,2,0,221,1,0,8,720,2,0,3,0
38,1,0,1,0,889,0,1,6,362,1,0,3,0
48,1,1,0,0,750,1,0,8,90,6,0,3,0
34,9,2,1,0,0,1,1,8,214,1,0,3,0
46,1,1,0,0,1291,1,0,8,142,3,17,0,0
33,9,1,1,0,1844,1,0,8,241,3,0,3,0
40,4,1,2,0,89,1,1,3,148,6,0,3,0
36,0,1,1,0,4280,0,0,6,227,6,0,3,0
32,9,2,1,0,0,0,0,1,126,2,0,3,0
33,1,1,1,0,625,1,0,8,410,1,0,3,0
55,9,1,3,0,574,1,0,4,243,2,0,3,0
58,4,1,0,0,320,1,0,8,171,2,0,3,0
25,9,2,2,0,468,1,0,8,147,1,0,3,0
47,7,1,1,0,440,1,0,6,91,1,0,3,0
40,10,1,1,0,0,1,0,9,332,1,1,0,0
59,5,1,1,0,5706,1,0,5,471,2,0,3,0
40,4,1,2,0,7780,0,0,8,364,1,1,1,0
30,4,1,1,0,-559,1,1,8,98,1,2,0,0
25,2,2,2,0,16874,1,1,8,117,2,0,3,0
58,5,1,0,0,1987,0,0,5,185,4,0,3,0
39,2,1,3,0,98,1,0,8,59,3,1,1,0
40,6,1,2,0,642,0,0,9,147,3,0,3,0
38,1,1,1,0,526,1,1,8,553,2,0,3,0
66,4,2,2,0,6483,0,0,1,275,1,0,3,0
47,4,1,2,0,2306,0,0,1,239,4,0,3,1
37,1,1,1,0,954,1,0,6,402,9,0,3,0
36,4,2,2,0,-679,1,1,8,172,1,1,0,0
50,1,1,0,0,-1,0,0,1,195,2,0,3,0
76,5,1,0,0,2590,0,0,3,68,12,0,3,0
58,4,2,2,0,331,0,1,5,82,3,0,3,0
42,0,1,1,0,4209,1,0,6,57,6,0,3,0
58,7,0,1,0,462,0,0,9,495,1,1,2,1
28,6,2,2,0,0,1,0,5,479,1,0,3,0
41,9,1,1,0,0,0,0,1,141,2,0,3,0
30,4,1,2,0,151,0,0,1,82,4,0,3,0
32,4,0,2,0,883,1,0,2,798,1,5,1,1
27,7,2,1,0,266,0,1,5,232,1,0,3,0
48,4,1,2,0,0,0,0,1,60,5,0,3,0
36,9,1,2,0,491,1,0,8,103,3,0,3,0
54,4,1,2,0,3,0,1,5,443,1,0,3,0
36,1,1,1,0,198,1,0,8,400,2,0,3,0
52,3,1,1,0,14363,0,0,6,132,1,0,3,0
34,9,0,1,0,0,1,1,1,374,16,0,3,0
43,9,1,1,0,136,0,0,1,363,7,0,3,1
32,4,2,2,0,28,0,0,1,111,2,0,3,0
33,4,2,2,0,335,0,0,1,130,4,0,3,0
51,3,1,3,0,174,0,0,5,308,3,0,3,0
39,10,1,1,0,270,1,0,6,116,1,0,3,0
44,4,2,2,0,1206,0,0,5,160,2,0,3,0
49,3,0,0,0,198,1,0,8,205,3,0,3,0
25,9,1,2,0,914,1,0,8,185,2,0,3,0
39,6,1,1,0,31,1,0,9,61,2,4,0,0
54,9,1,1,0,0,0,0,1,159,2,6,2,0
32,4,2,2,0,347,1,0,8,213,1,6,0,0
36,4,1,2,0,860,1,0,8,294,15,0,3,0
54,9,1,1,0,89,1,0,5,140,3,0,3,0
31,9,1,1,0,0,1,1,4,71,1,9,1,0
45,7,1,1,0,0,0,1,5,47,7,0,3,0
31,0,2,1,0,68,1,0,0,570,2,0,3,0
45,9,1,1,0,-149,1,0,5,287,2,0,3,0
33,7,0,1,0,2411,1,0,10,130,1,1,0,1
46,4,0,2,0,225,1,0,8,201,1,1,1,0
43,11,2,2,0,2731,0,0,9,11,7,0,3,0
50,4,1,2,0,112,1,0,9,70,5,5,1,0
44,4,0,2,0,0,0,0,1,54,2,0,3,0
42,7,1,1,0,3620,1,0,8,22,16,0,3,0
26,1,2,1,0,179,0,0,5,103,3,0,3,0
47,0,2,1,0,1544,1,0,0,104,1,1,0,0
48,1,1,0,0,199,0,0,1,29,2,0,3,0
60,1,1,3,0,231,1,0,8,57,2,0,3,0
27,0,0,1,0,76,1,0,6,236,1,0,3,0
30,10,2,2,0,302,0,0,3,528,3,0,3,1
28,0,2,1,0,189,1,0,5,68,2,0,3,0
58,5,1,0,0,565,0,0,5,876,1,0,3,1
37,2,1,2,0,310,0,0,11,76,1,0,3,0
36,7,1,1,0,1746,1,0,8,99,1,0,3,0
39,9,1,1,0,6,1,0,8,122,3,4,0,0
52,10,1,0,0,-110,0,1,4,141,1,0,3,0
55,5,1,1,0,2749,1,1,8,58,2,0,3,0
30,4,2,2,0,6495,0,0,7,78,3,0,3,0
36,1,2,1,0,35,1,0,6,435,3,0,3,0
39,0,1,1,0,-650,0,0,8,123,2,1,0,0
47,1,1,0,0,292,0,1,5,210,3,0,3,0
42,3,2,0,0,5774,1,0,8,54,2,0,3,0
42,4,1,1,0,2416,1,0,8,138,4,0,3,0
58,5,1,1,0,35,0,0,5,336,7,0,3,0
68,5,1,1,0,19317,1,0,1,249,1,0,3,1
43,9,1,1,0,50,0,0,8,63,1,0,3,0
44,1,1,1,0,-674,1,0,8,257,1,0,3,0
49,9,1,2,0,3726,0,0,1,875,2,0,3,1
57,5,1,2,0,1180,1,1,8,191,2,0,3,0
61,6,0,2,0,6610,0,0,3,481,2,0,3,1
36,0,2,1,0,319,1,0,8,120,2,0,3,0
31,1,1,1,0,1545,1,1,8,207,1,0,3,0
51,9,1,2,0,1315,0,0,6,303,2,0,3,0
31,9,2,2,0,424,0,0,1,93,2,0,3,0
56,1,1,0,0,151,0,0,3,128,1,0,3,0
30,9,2,2,0,-970,0,1,1,194,2,0,3,0
38,7,1,1,0,-762,1,1,8,408,2,0,3,0
35,7,1,1,0,181,1,0,5,5,3,0,3,0
31,1,1,3,0,-120,1,0,5,231,2,0,3,0
39,0,0,1,0,1022,1,0,6,20,3,0,3,0
50,4,1,2,0,78,1,0,4,218,3,9,1,0
39,9,1,2,0,209,0,0,5,36,2,0,3,0
26,0,1,1,0,2469,0,0,5,136,8,0,3,0
55,9,1,1,0,0,0,0,9,336,1,0,3,0
43,1,0,0,0,328,0,1,5,192,1,0,3,0
34,3,1,2,0,0,0,0,8,141,1,1,0,0
51,6,1,0,0,307,1,1,6,65,2,0,3,0
31,4,1,2,0,1384,1,0,4,203,2,3,1,0
32,4,1,2,0,0,0,0,1,104,9,0,3,0
53,9,1,1,0,719,1,0,8,230,1,0,3,0
44,4,0,2,0,0,0,0,1,71,1,0,3,0
38,2,1,2,0,6704,1,0,8,205,2,0,3,0
47,6,1,2,0,4543,1,0,8,162,1,0,3,0
36,4,1,2,0,0,1,0,8,145,2,0,3,0
30,4,2,2,0,149,1,0,6,220,2,0,3,0
46,1,1,1,0,-1400,1,0,8,309,3,4,0,0
33,2,1,1,0,-118,1,1,8,421,3,0,3,0
43,1,1,1,0,2160,0,0,11,261,1,1,2,1
38,4,1,2,0,3452,0,0,1,132,2,0,3,0
27,9,2,1,0,842,0,0,5,273,1,1,1,0
38,4,1,3,0,3576,0,0,9,349,2,1,2,1
41,10,1,2,0,1666,0,0,6,291,3,0,3,0
29,9,1,1,0,0,1,0,5,83,6,0,3,0
39,7,1,1,0,0,1,0,8,793,2,0,3,0
42,1,2,0,0,1628,1,0,3,119,1,8,2,0
47,7,1,1,0,51,1,1,8,312,1,0,3,0
30,1,2,1,1,447,0,0,8,103,6,0,3,0
34,0,1,1,0,396,1,0,5,101,3,0,3,0
45,3,1,0,0,4994,0,0,6,48,1,0,3,0
43,0,1,1,0,3215,1,0,5,228,3,0,3,0
59,1,1,0,0,2814,0,0,6,81,3,0,3,0
50,9,1,1,0,0,0,0,5,152,2,0,3,0
39,1,1,1,0,293,1,0,8,160,3,0,3,0
36,9,1,1,0,474,1,0,8,59,1,0,3,0
44,1,1,1,0,16178,1,0,9,297,1,0,3,0
36,9,1,2,0,0,0,0,1,147,2,0,3,0
27,4,2,2,0,88,0,0,8,143,1,0,3,0
29,7,1,1,0,308,1,0,8,75,1,0,3,0
70,5,1,1,0,1164,0,0,8,338,3,2,0,0
44,4,1,2,0,13893,0,0,6,29,2,0,3,0
55,4,1,2,0,0,1,0,8,159,2,0,3,0
36,9,0,1,0,-435,1,0,6,85,8,0,3,0
28,9,2,1,0,389,1,0,8,15,7,0,3,0
50,4,0,2,0,356,0,0,8,198,2,5,1,0
49,9,1,1,0,2718,0,0,8,114,2,0,3,0
71,5,0,2,0,261,0,0,1,1117,2,0,3,0
31,0,2,1,0,757,0,0,3,343,2,0,3,0
45,4,2,2,0,16,0,0,5,59,2,0,3,0
42,1,1,1,0,-422,0,0,5,31,1,0,3,0
45,0,1,1,0,248,0,0,5,212,2,0,3,0
47,9,1,0,0,145,1,0,8,157,6,0,3,0
60,5,0,1,0,598,0,1,5,96,1,0,3,0
35,4,1,2,0,949,1,0,8,245,2,0,3,0
31,9,2,2,0,614,0,0,1,72,4,0,3,0
33,1,1,0,0,1209,1,0,0,700,1,0,3,0
50,6,1,2,0,202,1,0,0,107,1,4,0,0
51,1,1,1,0,1840,1,0,1,312,3,0,3,0
34,9,1,1,0,114,1,1,6,153,1,3,1,0
56,7,1,1,0,-229,0,1,5,55,10,0,3,0
29,7,1,1,0,182,1,0,8,38,3,0,3,0
31,1,1,1,0,401,0,0,1,96,3,0,3,0
44,9,0,3,0,759,1,0,8,397,1,0,3,0
55,5,1,1,0,4194,0,1,5,208,3,0,3,0
35,8,2,3,0,0,0,0,4,122,3,0,3,0
36,9,1,2,0,629,1,1,2,109,1,1,0,0
54,5,1,1,0,153,1,1,8,74,1,0,3,0
32,4,1,2,0,553,1,0,5,72,1,0,3,0
36,4,0,2,0,1057,0,0,3,383,2,0,3,0
60,5,1,1,0,78,1,0,8,113,3,0,3,0
32,9,2,1,0,-28,0,1,5,400,1,0,3,0
57,4,1,2,0,929,0,0,1,387,8,0,3,0
34,1,1,0,0,428,1,0,8,59,2,0,3,0
27,8,2,1,0,268,1,0,8,528,1,2,0,0
52,4,2,2,0,83,0,0,1,1223,6,0,3,1
45,0,0,3,0,998,1,0,5,38,2,0,3,0
58,0,2,1,0,2223,0,0,2,1139,2,1,2,0
39,1,2,0,0,6,1,0,9,286,2,0,3,0
48,1,2,1,0,312,1,1,3,369,2,0,3,0
36,4,2,1,0,0,0,0,1,333,5,0,3,0
31,9,2,1,0,691,1,0,8,198,1,0,3,0
41,4,1,2,0,771,1,0,1,106,8,0,3,0
30,6,2,1,0,192,0,0,5,423,1,0,3,0
57,5,1,2,0,0,0,0,1,116,4,0,3,0
29,0,2,1,0,1070,1,0,8,30,1,1,1,1
29,7,0,1,0,84,1,0,0,1101,2,0,3,1
30,4,2,2,0,2,0,0,6,102,1,1,0,0
44,4,1,2,0,1242,1,0,1,384,6,0,3,0
33,8,2,3,0,5969,0,0,11,156,2,8,0,0
56,0,0,1,0,3337,1,0,9,99,3,0,3,0
26,7,2,1,0,1347,0,0,6,280,6,5,1,1
52,9,1,1,0,64,0,0,1,20,2,0,3,0
32,4,2,1,0,249,1,0,6,258,1,0,3,0
36,9,2,1,0,0,0,0,1,85,6,0,3,0
26,1,1,1,0,128,0,0,5,355,1,0,3,0
37,1,1,1,0,196,1,0,6,66,3,0,3,0
34,9,1,1,0,351,1,0,5,467,1,0,3,0
26,7,2,1,0,5533,1,0,8,582,2,4,0,0
32,7,1,1,0,38,1,0,8,744,1,0,3,1
30,4,2,2,1,35,0,0,5,185,4,0,3,0
27,9,2,1,0,235,1,0,8,13,5,0,3,0
42,0,2,1,0,30,1,0,3,98,1,3,0,0
33,1,2,0,0,92,1,0,8,127,1,0,3,0
37,1,1,1,0,67,0,0,6,45,2,0,3,0
45,1,1,1,0,4022,1,0,4,244,3,0,3,0
36,2,1,2,0,3057,0,0,6,2769,4,0,3,1
39,4,2,2,0,0,1,0,8,561,4,3,0,0
33,4,2,2,0,349,0,0,1,182,1,0,3,0
47,7,1,1,0,2322,0,0,1,618,1,0,3,0
49,2,1,1,0,167,1,1,8,198,3,0,3,0
46,4,0,1,0,558,0,0,1,126,6,0,3,0
31,7,1,1,0,-230,1,1,5,715,1,0,3,0
43,10,0,1,0,4094,1,0,9,63,1,0,3,0
30,1,2,1,1,239,1,0,8,412,1,0,3,1
43,4,0,2,0,497,0,0,8,66,1,22,0,0
42,1,1,1,0,179,1,0,9,96,1,0,3,0
30,0,2,2,0,305,0,0,0,633,1,2,2,1
33,4,2,2,0,-67,1,0,8,364,1,0,3,0
41,0,1,1,0,4539,0,0,8,298,3,0,3,0
29,1,2,1,0,770,1,0,0,341,1,0,3,0
38,10,1,1,0,-673,1,0,8,364,1,0,3,0
29,9,1,2,0,858,1,0,6,234,7,1,0,0
80,3,1,0,0,0,0,0,3,639,1,1,0,1
38,4,2,2,0,5244,0,0,1,310,4,0,3,0
36,1,0,0,0,117,1,0,6,123,4,0,3,0
38,6,1,2,0,846,0,0,6,253,1,0,3,0
44,4,1,1,1,0,1,0,5,96,2,0,3,0
31,4,1,2,0,1331,0,0,0,297,1,3,2,1
31,7,2,1,0,31,1,1,8,501,2,0,3,0
57,0,0,0,0,179,1,0,8,67,1,2,0,0
37,1,1,0,0,543,1,0,8,281,1,0,3,0
50,1,1,1,0,253,1,1,8,475,2,0,3,0
60,5,1,0,0,71188,0,0,10,205,1,0,3,0
51,4,1,2,0,5108,1,0,10,272,1,8,1,0
48,1,1,1,0,1738,1,0,0,349,1,0,3,0
42,1,1,0,0,-97,1,0,3,216,4,5,0,0
36,1,1,1,0,199,1,0,5,183,1,0,3,0
43,4,1,2,0,489,1,0,8,130,1,2,1,0
31,0,1,0,0,355,1,1,6,61,6,0,3,0
49,9,2,1,0,-97,1,0,6,92,2,0,3,0
35,4,0,2,0,473,0,1,1,37,2,0,3,0
44,2,1,1,0,6649,1,0,9,354,2,0,3,0
34,6,1,2,0,263,0,0,8,203,1,8,1,0
46,1,1,1,0,781,0,0,8,152,1,0,3,0
49,1,1,0,0,1032,1,0,6,41,5,0,3,0
32,1,1,1,0,119,0,0,8,20,5,0,3,0
35,4,0,2,0,434,1,0,8,277,1,2,2,0
51,0,1,1,0,2967,0,0,6,83,2,0,3,0
57,5,0,1,0,-331,1,0,8,531,1,0,3,0
59,4,1,2,0,1585,0,0,1,91,5,0,3,0
40,7,0,3,0,4384,1,0,8,315,1,0,3,0
49,4,2,2,0,588,0,0,1,70,9,0,3,0
51,4,1,1,0,3180,1,0,5,384,1,0,3,0
35,0,1,1,1,0,0,1,5,105,3,0,3,0
29,6,1,1,0,-76,1,0,8,305,2,0,3,0
32,7,2,1,0,152,1,0,8,158,2,0,3,1
37,3,0,1,0,1040,1,0,8,199,1,2,0,0
49,10,1,0,0,-384,1,0,8,25,1,0,3,0
45,9,1,3,0,473,1,0,8,147,1,0,3,0
34,9,2,1,0,475,1,0,5,538,8,0,3,0
53,9,1,1,0,0,0,0,1,77,9,0,3,0
42,2,1,0,0,149,0,0,1,94,2,0,3,0
43,9,1,1,0,3285,1,0,8,1721,2,0,3,1
52,5,1,1,0,424,0,0,9,143,1,3,0,0
34,1,2,1,0,79,0,1,9,104,1,0,3,0
34,9,0,2,0,674,1,0,1,587,2,0,3,1
27,7,1,1,0,0,1,0,5,1608,13,0,3,1
43,10,1,2,0,58,1,0,3,48,4,0,3,0
41,9,1,2,0,532,1,0,5,74,1,0,3,0
72,5,1,1,0,4130,0,0,9,427,1,0,3,0
35,1,1,0,0,422,1,0,8,73,1,0,3,0
41,4,1,2,0,437,1,0,6,14,21,0,3,0
36,1,0,0,0,-308,1,0,8,725,1,0,3,1
51,3,1,0,0,30,1,0,5,333,2,0,3,0
37,6,1,2,0,137,0,0,1,244,6,0,3,0
42,0,2,1,0,-247,1,1,10,519,1,1,1,1
26,0,2,1,0,321,1,0,5,242,7,0,3,0
23,7,2,1,0,250,1,0,8,222,1,0,3,0
50,4,1,2,0,-470,1,0,9,130,2,1,0,0
37,1,1,1,0,140,1,1,8,490,1,0,3,0
35,4,1,2,0,2793,0,0,9,258,2,0,3,0
37,4,1,2,0,410,0,0,4,337,2,0,3,0
79,5,0,3,0,2628,0,0,5,220,7,2,0,0
39,9,1,1,0,116,0,0,1,79,2,2,2,0
47,7,1,1,0,0,1,0,5,250,1,0,3,0
44,1,1,1,0,878,1,0,6,130,1,0,3,0
36,4,2,2,0,2944,0,0,1,882,8,0,3,1
33,1,2,1,0,3975,1,1,0,515,1,1,1,0
42,7,1,1,0,96,1,0,8,238,3,2,0,0
35,9,2,2,0,2288,0,0,8,32,2,0,3,0
31,1,1,1,0,472,1,0,8,907,2,0,3,0
58,7,1,0,0,65,0,0,6,162,1,0,3,0
46,4,1,2,0,0,0,0,8,70,2,0,3,0
41,0,2,1,0,400,1,0,6,99,6,0,3,0
58,9,1,1,0,7495,1,0,8,325,1,0,3,0
33,1,1,1,0,137,0,1,5,305,12,0,3,0
31,10,1,1,0,24,1,0,9,631,1,0,3,0
55,9,0,1,0,3450,0,0,3,169,1,1,0,1
38,9,2,1,0,311,1,0,8,61,2,0,3,0
55,3,1,1,0,139,0,0,1,256,2,0,3,0
47,4,2,2,0,0,0,0,6,58,3,0,3,0
51,3,1,0,0,492,1,0,8,142,3,0,3,0
46,4,2,2,0,334,1,0,8,36,6,2,1,0
61,4,1,2,0,997,0,0,7,106,1,0,3,1
47,4,2,2,0,440,0,0,1,71,4,0,3,0
34,9,1,1,0,47,0,0,1,132,6,0,3,0
34,1,1,1,0,1298,1,0,8,120,1,0,3,0
41,4,0,2,0,3355,0,0,10,181,2,1,0,0
36,1,0,1,0,-11,0,0,6,152,2,0,3,0
26,1,2,1,0,396,1,0,8,302,1,0,3,0
35,4,1,2,0,8,0,0,0,93,3,0,3,1
36,1,1,1,0,1409,0,0,6,235,2,0,3,0
26,4,2,2,0,170,0,0,6,129,1,0,3,1
58,4,1,0,0,2769,1,0,5,94,2,0,3,0
50,1,1,1,0,2320,1,0,0,310,1,0,3,0
61,5,1,1,0,76,1,0,5,195,7,0,3,0
28,9,2,1,0,2034,1,0,8,196,1,0,3,0
49,1,2,0,0,3018,1,0,8,93,1,0,3,0
74,5,1,1,0,921,0,0,0,394,2,0,3,1
53,1,1,1,0,483,1,0,3,288,3,0,3,0
46,6,1,1,0,390,1,0,5,208,2,0,3,0
47,4,1,2,0,0,0,0,10,508,1,0,3,1
42,1,2,0,0,92,0,0,5,86,2,0,3,0
56,7,1,1,0,22196,1,0,9,189,1,0,3,0
42,9,1,1,0,2,0,0,8,249,2,0,3,0
49,3,1,0,0,249,1,0,9,450,1,0,3,0
43,10,2,3,0,3274,1,0,8,680,1,1,0,0
39,7,1,1,0,5731,1,0,8,175,2,0,3,0
66,5,1,0,0,206,0,0,3,479,1,0,3,1
30,9,2,2,0,2325,0,0,0,270,3,4,1,0
38,4,2,2,0,0,0,0,5,164,1,0,3,0
31,1,1,1,0,1664,1,0,0,158,1,1,2,0
32,9,1,1,0,3333,0,0,1,50,4,0,3,0
48,9,1,1,0,7020,0,0,1,80,2,0,3,0
34,0,1,2,0,37,0,0,3,45,1,0,3,0
28,8,2,1,0,28,0,0,4,220,2,0,3,0
40,0,2,1,0,1670,1,0,6,161,2,0,3,0
36,2,1,1,0,134,0,0,8,98,1,0,3,0
52,5,1,1,0,603,0,1,6,79,1,0,3,0
46,0,1,0,0,276,1,1,8,157,2,0,3,0
25,9,2,1,0,2157,1,0,5,339,1,0,3,0
52,1,1,1,0,161,1,0,8,274,2,0,3,0
40,1,1,0,0,3658,1,0,8,977,1,0,3,0
26,4,0,2,1,-402,0,1,8,127,2,0,3,0
26,1,2,0,0,3342,1,0,6,329,4,0,3,0
35,6,2,1,0,1732,0,0,9,1441,3,0,3,0
40,0,2,1,0,263,1,0,8,231,1,0,3,0
31,4,1,2,0,623,1,0,8,96,2,5,0,0
32,0,1,1,0,3540,1,0,8,213,1,1,0,0
33,0,1,1,0,95,1,0,0,335,1,0,3,1
53,7,0,1,0,765,1,0,8,959,3,7,1,1
46,9,0,1,0,-824,1,0,1,429,3,0,3,1
28,4,2,2,0,5549,0,0,5,383,6,0,3,0
31,1,1,1,0,191,1,0,6,40,1,0,3,0
44,1,1,0,0,420,1,0,8,110,2,0,3,0
35,0,1,1,0,0,0,0,8,326,1,0,3,0
50,9,0,3,0,2706,1,0,8,179,3,0,3,0
32,9,1,1,1,4,1,1,1,132,8,0,3,0
51,0,1,1,0,423,1,1,10,95,1,0,3,0
51,4,1,2,0,-892,1,1,1,248,2,0,3,0
31,1,1,3,0,-120,1,0,3,100,3,2,0,0
41,0,0,1,0,-365,1,0,8,226,10,0,3,0
57,9,1,2,0,27069,0,1,6,174,3,0,3,0
34,4,2,2,0,8038,1,0,0,29,3,1,0,0
47,9,1,1,0,-938,1,0,8,176,2,0,3,0
47,0,0,1,0,1139,1,0,5,106,2,0,3,0
36,6,1,1,0,189,1,0,9,136,1,1,0,0
29,3,2,2,0,19,0,0,3,110,2,2,2,1
39,9,1,1,0,3663,0,0,1,230,3,0,3,0
53,1,2,3,0,0,0,0,8,140,7,0,3,0
47,1,1,1,1,-614,1,0,8,118,2,0,3,0
51,9,0,1,0,2323,1,1,1,151,10,0,3,0
48,1,1,1,0,425,1,0,5,693,2,0,3,0
32,9,1,1,0,5122,0,0,1,31,1,0,3,0
36,4,0,2,0,608,0,0,1,125,2,0,3,0
50,11,1,0,0,341,1,1,0,670,4,2,2,1
39,0,1,1,0,607,1,0,8,454,2,3,0,1
31,1,1,1,0,1495,1,1,8,159,3,0,3,0
49,0,1,1,0,381,0,0,1,504,2,0,3,0
33,10,0,1,0,385,0,0,1,29,28,0,3,0
26,4,2,2,0,1274,1,0,6,190,1,1,0,0
27,1,1,1,0,362,1,0,8,332,2,0,3,0
51,1,1,0,0,377,1,0,3,143,4,1,0,0
26,0,2,1,0,802,0,0,4,77,1,2,1,0
45,0,1,1,0,194,0,0,5,517,4,0,3,0
54,9,1,1,0,-315,0,1,5,2029,1,0,3,1
49,9,1,2,0,1843,1,0,8,269,1,0,3,0
47,9,1,1,0,-9,0,0,1,457,2,0,3,0
42,3,1,0,0,83,0,1,1,184,1,0,3,0
50,2,1,2,0,433,1,0,8,47,4,0,3,0
37,0,1,1,0,-107,1,0,8,158,2,0,3,0
54,1,1,0,0,4503,0,0,9,168,3,0,3,0
40,7,1,1,0,51,1,0,8,50,1,0,3,0
50,7,1,1,0,961,0,1,1,757,4,0,3,0
57,5,1,1,0,49,1,1,1,93,4,0,3,0
33,9,1,1,0,3470,0,0,1,285,2,0,3,0
49,9,1,1,0,-147,1,0,0,390,1,0,3,0
35,7,1,1,0,0,1,0,8,146,2,0,3,0
28,1,2,1,0,0,1,0,8,386,1,0,3,0
58,4,1,2,0,172,0,0,1,145,7,0,3,0
31,0,2,1,0,-407,0,1,5,230,1,0,3,0
36,4,0,2,0,649,0,0,5,237,2,1,0,0
49,1,2,0,0,1040,0,0,5,474,2,0,3,0
30,10,1,1,0,142,1,0,8,350,4,0,3,0
29,7,2,1,0,209,1,0,5,487,7,0,3,0
50,4,1,3,0,3304,0,0,6,1009,2,0,3,0
26,8,2,2,0,294,0,0,7,87,1,2,2,1
27,3,1,1,0,4848,1,1,5,82,3,0,3,0
32,1,2,1,0,1670,1,0,8,183,1,0,3,0
62,11,1,1,0,367,0,0,7,139,5,0,3,0
34,1,2,1,0,13683,1,0,6,115,3,0,3,0
25,0,2,2,0,1420,0,0,0,124,2,0,3,0
34,4,2,2,0,340,1,0,6,633,28,0,3,0
44,9,2,1,0,1679,0,0,10,718,1,0,3,1
38,4,1,2,0,1198,1,0,3,63,1,0,3,0
57,0,1,1,0,169,0,0,1,180,1,2,0,0
36,6,1,2,0,506,0,0,1,47,1,1,0,0
41,2,1,1,0,1249,1,0,5,391,1,0,3,0
36,4,2,2,0,678,0,1,5,85,3,0,3,0
27,4,2,2,0,212,1,0,8,373,1,0,3,0
37,9,0,1,0,23,0,0,1,289,2,0,3,0
47,4,2,2,0,4402,0,0,2,805,1,1,1,1
31,7,0,0,0,459,1,0,8,623,1,1,2,1
39,6,1,1,0,4722,1,0,6,483,1,0,3,0
35,0,0,2,0,1555,1,0,8,26,2,0,3,0
40,1,1,1,0,61,1,0,8,112,3,0,3,0
38,4,2,2,0,0,1,0,9,213,2,0,3,0
31,9,1,1,0,3706,1,0,9,129,1,0,3,0
36,1,1,0,0,1177,0,0,0,330,1,4,2,1
53,4,1,0,0,2096,0,0,6,104,1,0,3,0
59,1,1,0,0,748,0,0,8,184,1,0,3,0
29,4,2,2,0,3357,0,0,5,120,3,0,3,0
30,0,2,1,0,3809,1,0,6,159,4,0,3,0
52,0,1,1,0,395,1,0,8,391,3,0,3,0
55,1,1,1,0,1011,1,0,1,112,2,0,3,0
56,1,1,0,0,420,1,0,8,76,1,0,3,0
32,0,1,1,0,76,1,0,8,189,2,0,3,0
24,1,1,1,0,0,0,0,8,94,1,0,3,0
51,1,1,0,0,844,1,0,8,184,3,0,3,0
36,4,1,2,0,1318,1,0,1,100,2,0,3,0
36,9,1,2,0,167,1,0,4,57,1,0,3,0
42,4,1,2,0,2187,1,0,9,525,3,0,3,1
49,0,1,1,0,14440,1,0,9,60,1,0,3,0
48,4,1,1,0,2294,1,0,8,251,11,0,3,0
36,4,1,1,0,80,1,0,8,251,3,0,3,0
48,4,1,0,0,2537,0,0,1,219,6,0,3,0
30,9,1,2,0,569,0,0,1,976,12,0,3,1
27,4,2,2,1,0,0,1,5,46,1,0,3,0
38,2,1,2,0,0,1,0,9,185,3,0,3,0
36,9,2,1,1,12,0,0,1,587,2,0,3,1
45,9,1,1,0,49,0,0,5,65,2,0,3,0
44,3,1,2,0,460,0,0,6,491,1,0,3,0
42,9,1,1,0,613,1,0,8,432,2,0,3,0
37,2,1,2,0,7944,0,0,9,102,1,0,3,0
